Match,League,bookie_home,highest_odd_home,bookie_draw,highest_odd_draw,bookie_away,highest_odd_away,TotalBookies,average_odd_home,average_odd_draw,average_odd_away,Gametime,Time_scraped,url,std_home,std_draw,std_away,median_home,median_draw,median_away
AS Roma - Genoa,Italy:Coppa Italia 2022/2023,188BET,1.53,Unibet,4.3,William Hill,7.5,17,1.5,4.04,6.75,2023-01-12 21:00:00,2023-01-12 12:05:39.542283,https://www.betexplorer.com/soccer/italy/coppa-italia/as-roma-genoa/p6BlsR0l/,0.0249247232695843,0.1157202509096322,0.4684015371452147,1.5,4.025,7.0
Feyenoord - Zwolle,Netherlands:KNVB Beker 2022/2023,Interwetten,1.35,bet365,6.5,BetVictor,10.0,18,1.29,5.5,8.5,2023-01-12 21:00:00,2023-01-12 12:06:04.566132,https://www.betexplorer.com/soccer/netherlands/knvb-beker/feyenoord-zwolle/YsAzHBDq/,0.0325395686727984,0.3871312287006747,0.9090167423697416,1.3,5.5,8.5
Athletico-PR U20 - Guarani U20,Brazil:Copa Sao Paulo de juniores 2023,Betsson,1.8,Unibet,3.8,Betfair Exchange,4.23,14,1.74,3.55,3.86,2023-01-12 21:15:00,2023-01-12 12:06:13.860717,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/athletico-pr-guarani/AyuHbvzh/,0.0453072538645552,0.1360207644135568,0.2107443636569833,1.755,3.58,3.9
Palmeiras U20 - Sampaio Correa U20,Brazil:Copa Sao Paulo de juniores 2023,10Bet,1.09,Betfair,9.5,Betsafe,29.0,13,1.07,8.62,22.21,2023-01-12 21:15:00,2023-01-12 12:06:22.048566,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/palmeiras-sampaio-correa/YFTQ3RCt/,0.0110940039245045,2.191065775089655,7.276475354850286,1.06,8.6,22.0
Cordino EC - Moto Club,Brazil:Campeonato Maranhense 2023,Interwetten,3.55,Betway,3.1,1xBet,2.55,9,2.74,2.99,2.37,2023-01-12 23:00:00,2023-01-12 12:06:46.353569,https://www.betexplorer.com/soccer/brazil/campeonato-maranhense/cordino-ec-moto-club/0UVL81Z2/,0.323697389547707,0.0812963154705729,0.1688409687465478,2.75,2.97,2.3
Ceilandia U20 - Floresta EC U20,Brazil:Copa Sao Paulo de juniores 2023,Betway,3.1,Betway,3.2,Interwetten,2.5,11,2.95,3.01,2.26,2023-01-12 23:00:00,2023-01-12 12:06:53.817612,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/ceilandia-floresta-ec/WptDaKKo/,0.168327258440414,0.1074785948533398,0.1244349867764928,2.98,3.03,2.275
Mirassol U20 - Real Ariquemes U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair Exchange,1.67,Pinnacle,3.85,Pinnacle,5.54,14,1.61,3.62,4.67,2023-01-12 23:00:00,2023-01-12 12:06:59.032836,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/mirassol-real-ariquemes/UqlAuHZT/,0.0364721781666488,0.1330805754437497,0.3909982996506126,1.61,3.6,4.625
Bahia de Feira - Vitoria,Brazil:Campeonato Baiano 2023,Betsafe,4.2,Betsafe,3.2,10Bet,2.0,15,3.92,3.01,1.94,2023-01-12 23:15:00,2023-01-12 12:07:03.985752,https://www.betexplorer.com/soccer/brazil/campeonato-baiano/bahia-de-feira-vitoria/jVb19U54/,0.1727453396794032,0.0967470929795826,0.0390603928003071,3.95,3.0,1.93
Gremio Anapolis - Atletico GO,Brazil:Campeonato Goiano 2023,Unibet,7.8,Betsafe,3.75,Interwetten,1.53,16,6.99,3.51,1.47,2023-01-12 23:30:00,2023-01-12 12:07:08.990655,https://www.betexplorer.com/soccer/brazil/campeonato-goiano/gremio-anapolis-atletico-go/pxWFk84L/,0.5519903380796926,0.1277742149261736,0.0389657969677682,7.0,3.5,1.47
Flamengo RJ U20 - Avai U20,Brazil:Copa Sao Paulo de juniores 2023,Pinnacle,1.8,Betway,3.6,Betfair Exchange,4.61,13,1.75,3.41,3.97,2023-01-12 23:30:00,2023-01-12 12:07:14.781851,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/flamengo-rj-avai/Whzxyyro/,0.0293301280300037,0.0987810321250609,0.2305483986120141,1.75,3.4,4.0
Atletico GO U20 - Juazeirense U20,Brazil:Copa Sao Paulo de juniores 2023,BetVictor,1.6,Pinnacle,3.97,Pinnacle,5.39,11,1.55,3.71,5.12,2023-01-12 23:30:00,2023-01-12 12:07:19.634505,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/atletico-go-juazeirense/SxTU2oSn/,0.0406090003458705,0.1637847811777839,0.1705339209125801,1.55,3.75,5.0
Nacional de Patos - Treze PB,Brazil:Campeonato Paraibano 2023,Betsson,2.25,Betfair,3.25,1xBet,4.56,11,1.82,3.09,4.17,2023-01-13 00:00:00,2023-01-12 12:07:24.434768,https://www.betexplorer.com/soccer/brazil/campeonato-paraibano/nacional-pb-treze-pb/298RbTrc/,0.1248742957681433,0.074541332537125,0.3532323271206599,1.82,3.08,4.2
Santa Cruz - Afogados da Ingazeira,Brazil:Campeonato Pernambucano 2023,Betsafe,1.63,Betsafe,3.75,BetVictor,5.5,15,1.58,3.61,5.03,2023-01-13 00:00:00,2023-01-12 12:07:29.481758,https://www.betexplorer.com/soccer/brazil/campeonato-pernambucano/santa-cruz-afogados-da-ingazeira/4MjvCVW8/,0.0344342022662684,0.1091831139918274,0.2325531173322609,1.58,3.6,5.0
Apollon Pontou - Panserraikos,Greece:Greek Cup 2022/2023,Interwetten,9.0,1xBet,4.4,Pinnacle,1.49,14,7.59,4.1,1.4,2023-01-12 13:00:00,2023-01-12 12:30:25.060038,https://www.betexplorer.com/soccer/greece/greek-cup/apollon-pontou-panserraikos/xKSPcOm9/,0.6785865238344114,0.1954552308144944,0.0410842072810475,7.625,4.175000000000001,1.42
El Madina El Monowara - Al Aluminium,Egypt:Division 2 - Group A 2022/2023,William Hill,4.0,William Hill,3.25,Betfair Exchange,2.16,12,3.64,3.02,1.98,2023-01-12 13:30:00,2023-01-12 12:30:47.086083,https://www.betexplorer.com/soccer/egypt/division-2-group-a/el-madina-el-monowara-hammadi/4v4KMcWi/,0.2097816324975409,0.1558821427368845,0.100799831649691,3.685,3.09,2.005
Misr Lel Makkasa - El Gouna,Egypt:Division 2 - Group A 2022/2023,Betfair Exchange,2.9,Betway,3.0,1xBet,2.78,12,2.53,2.9,2.68,2023-01-12 13:30:00,2023-01-12 12:30:51.564700,https://www.betexplorer.com/soccer/egypt/division-2-group-a/misr-lel-makkasa-el-gouna/Qm5GNwHo/,0.1353418791151661,0.0970902423084583,0.0785233028527779,2.54,2.9,2.705
Nasr Taadeen - Asyut Petroleum,Egypt:Division 2 - Group A 2022/2023,Pinnacle,3.19,Unibet,3.0,Unibet,2.5,12,2.91,2.82,2.42,2023-01-12 13:30:00,2023-01-12 12:30:55.857625,https://www.betexplorer.com/soccer/egypt/division-2-group-a/nasr-taadeen-asyut-petroleum/fTdXJeGA/,0.186991735354558,0.1533341567830326,0.0549931125164091,3.0,2.875,2.4
Shoban Moslemen Qena - Tamya,Egypt:Division 2 - Group A 2022/2023,Betfair Exchange,2.5,Unibet,3.0,Pinnacle,3.45,12,2.32,2.84,3.07,2023-01-12 13:30:00,2023-01-12 12:31:00.027969,https://www.betexplorer.com/soccer/egypt/division-2-group-a/shoban-moslemen-qena-tamya/hEFzJFVG/,0.0787545092504088,0.1370025436614114,0.195376481944398,2.345,2.875,3.0
Telephonaat Beni Suef - La Viena,Egypt:Division 2 - Group A 2022/2023,Betfair,6.5,Unibet,3.75,1xBet,1.63,12,5.97,3.44,1.53,2023-01-12 13:30:00,2023-01-12 12:31:05.240519,https://www.betexplorer.com/soccer/egypt/division-2-group-a/telephonaat-beni-suef-la-viena/06cTKy14/,0.3727620087287801,0.2402823465438234,0.0620849857416868,6.0,3.45,1.53
Al-Fateh - Al-Ettifaq,Saudi Arabia:Saudi Professional League 2022/2023,Pinnacle,2.09,Betsafe,3.5,Pinnacle,3.65,16,2.0,3.33,3.35,2023-01-12 13:30:00,2023-01-12 12:31:10.453236,https://www.betexplorer.com/soccer/saudi-arabia/saudi-professional-league/al-fateh-al-ettifaq-fc/vmZ4AoST/,0.0515064720852308,0.1160746885989074,0.1287115638420521,2.0,3.325,3.35
Al Taee - Al-Taawon,Saudi Arabia:Saudi Professional League 2022/2023,Pinnacle,2.64,Pinnacle,3.25,Pinnacle,2.79,16,2.49,3.09,2.65,2023-01-12 13:30:00,2023-01-12 12:31:17.084815,https://www.betexplorer.com/soccer/saudi-arabia/saudi-professional-league/al-taee-al-taawon/ID4FUlDo/,0.0605495664724364,0.0868715526893969,0.048780973066692,2.5,3.1,2.65
Al Sailiya - Al Ahli Doha,Qatar:QSL 2022/2023,Pinnacle,2.25,Pinnacle,3.73,Pinnacle,3.0,15,2.18,3.48,2.82,2023-01-12 14:15:00,2023-01-12 12:31:33.149061,https://www.betexplorer.com/soccer/qatar/qsl/al-sailiya-al-ahli/On5bE85B/,0.037809831173034,0.1149329514688165,0.077190241179396,2.2,3.5,2.825
Al Wakra - Al Arabi,Qatar:QSL 2022/2023,Pinnacle,2.77,Pinnacle,3.7,Pinnacle,2.43,16,2.65,3.44,2.32,2023-01-12 14:15:00,2023-01-12 12:31:37.442082,https://www.betexplorer.com/soccer/qatar/qsl/al-wakra-al-arabi/xW6jGUza/,0.0501622367922325,0.1001249219725039,0.0393064880140671,2.65,3.4,2.3
Cruzeiro U20 - Parauapebas U20,Brazil:Copa Sao Paulo de juniores 2023,William Hill,1.14,1xBet,11.5,Betfair Exchange,32.35,16,1.06,9.35,22.12,2023-01-12 14:30:00,2023-01-12 12:31:41.970011,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/cruzeiro-esporte-clube-parauapebas/0QXTexKA/,0.028860295678781,1.4105517537474477,5.744077384576221,1.0550000000000002,9.5,23.185
Maccabi Yavne - Bnei Eilat,Israel:Liga Alef South 2022/2023,Betway,1.35,Betfair Exchange,5.09,1xBet,8.5,9,1.32,4.58,7.48,2023-01-12 14:30:00,2023-01-12 12:31:46.824843,https://www.betexplorer.com/soccer/israel/liga-alef-south/maccabi-yavne-bnei-eilat/hhMmm0A2/,0.0242097317438899,0.2207248161046791,0.6864603249844654,1.33,4.6,7.5
Doxa - Achnas,Cyprus:Cyprus Cup 2022/2023,Interwetten,2.1,Unibet,3.5,Betsafe,3.5,14,2.02,3.16,3.38,2023-01-12 15:00:00,2023-01-12 12:32:00.536685,https://www.betexplorer.com/soccer/cyprus/cyprus-cup/doxa-achnas/CzhGBYmP/,0.061326902832191,0.1247877318568537,0.0848528137423857,2.045,3.15,3.375
Hyderabad - Chennaiyin,India:ISL 2022/2023,188BET,1.75,Pinnacle,4.15,Unibet,5.05,15,1.67,3.86,4.27,2023-01-12 15:00:00,2023-01-12 12:32:05.830791,https://www.betexplorer.com/soccer/india/isl/hyderabad-chennaiyin-fc/GOKoHHpk/,0.0474186610077161,0.1531363291127146,0.3559339413265266,1.66,3.85,4.2
Hapoel Kfar Shalem - Ironi Modiin,Israel:Liga Alef South 2022/2023,Pinnacle,1.39,Betfair Exchange,5.37,Betfair,7.5,9,1.34,4.84,6.38,2023-01-12 15:00:00,2023-01-12 12:32:10.123938,https://www.betexplorer.com/soccer/israel/liga-alef-south/hapoel-kfar-shalem-ironi-modiin/ADSUWvQL/,0.0374165738677393,0.2110950286271828,0.6267575288738062,1.35,4.8,6.32
Iraq - Yemen,Asia:Gulf Cup of Nations 2023,Interwetten,1.15,Betfair Exchange,8.03,Betfair Exchange,27.6,16,1.12,6.96,18.9,2023-01-12 16:00:00,2023-01-12 12:32:22.971327,https://www.betexplorer.com/soccer/asia/gulf-cup-of-nations/iraq-yemen/CUYRODjS/,0.0183311050339226,0.7400233501880392,3.844709122325656,1.12,7.0,21.0
Saudi Arabia - Oman,Asia:Gulf Cup of Nations 2023,Pinnacle,3.28,1xBet,2.89,ComeOn,2.75,16,2.9,2.72,2.58,2023-01-12 16:00:00,2023-01-12 12:32:27.516759,https://www.betexplorer.com/soccer/asia/gulf-cup-of-nations/saudi-arabia-oman/hOGfKXbq/,0.1175015644451546,0.0815294966470995,0.0970256182058908,2.9,2.74,2.55
Bahrain SC - Al-Muharraq,Bahrain:Bahrain Cup 2022/2023,BetVictor,6.5,Betway,4.0,1xBet,1.57,0,,,,2023-01-12 16:00:00,2023-01-12 12:32:32.070025,https://www.betexplorer.com/soccer/bahrain/bahrain-cup/bahrain-sc-al-muharraq/UqAycMjR/,0.4093409336970834,0.1277385723152675,0.0484325746343748,6.0,3.85,1.47
Ghazl El Mahallah - Enppi,Egypt:Premier League 2022/2023,Pinnacle,3.31,188BET,2.81,Unibet,2.85,17,2.94,2.71,2.61,2023-01-12 16:00:00,2023-01-12 12:32:43.010498,https://www.betexplorer.com/soccer/egypt/premier-league/ghazl-el-mahallah-enppi/KtuGHKXK/,0.1560943342228365,0.0665703961762194,0.1046563002234963,2.95,2.7,2.6
Great Olympics - Bibiani Gold Stars,Ghana:Premier League 2022/2023,1xBet,1.94,BetVictor,2.9,BetVictor,4.8,6,1.87,2.85,4.54,2023-01-12 16:00:00,2023-01-12 12:32:56.330053,https://www.betexplorer.com/soccer/ghana/premier-league/great-olympics-bibiani-gold-stars/bHBHrojI/,0.0504645089807347,0.0496990945591567,0.1956527536223294,1.865,2.84,4.5
Atlas U20 - Mazatlan U20,Mexico:Liga MX U20 2022/2023,1xBet,1.74,ComeOn,3.75,BetVictor,5.0,11,1.62,3.59,4.58,2023-01-12 16:00:00,2023-01-12 12:33:07.939639,https://www.betexplorer.com/soccer/mexico/liga-mx-u20/atlas-mazatlan/dbdFfyji/,0.0609023062707062,0.1318952752617153,0.3230733100031069,1.62,3.6,4.5
Goias U20 - Porto Vitoria U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair Exchange,1.72,Unibet,4.26,Unibet,6.0,16,1.59,3.74,4.63,2023-01-12 16:45:00,2023-01-12 12:33:21.139364,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/goias-porto-vitoria/pGb5xlJk/,0.0710398948948171,0.1716974082506779,0.4291692556556212,1.61,3.75,4.574999999999999
Gremio U20 - Picos U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair Exchange,1.2,William Hill,7.5,Betfair Exchange,16.68,15,1.15,6.7,11.98,2023-01-12 16:45:00,2023-01-12 12:33:26.591162,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/gremio-picos/4bvLcbkb/,0.0235634907269295,0.4034753783719408,2.566451691677497,1.15,6.75,12.0
Sport Recife U20 - Zumbi U20,Brazil:Copa Sao Paulo de juniores 2023,Unibet,1.34,Pinnacle,6.07,Pinnacle,15.05,15,1.23,5.22,10.55,2023-01-12 16:45:00,2023-01-12 12:33:32.365080,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/sport-recife-zumbi/vHWXfdZG/,0.0507749469531504,0.479759860565183,2.3378103308132467,1.22,5.25,11.0
Esperance Tunis - Etoile Sahel,Tunisia:Ligue Professionnelle 1 2022/2023,Betway,1.88,ComeOn,3.05,Betfair Exchange,5.18,14,1.83,2.95,4.46,2023-01-12 17:00:00,2023-01-12 12:33:41.306653,https://www.betexplorer.com/soccer/tunisia/ligue-professionnelle-1/esperance-tunis-etoile-sahel/tfvWNdMD/,0.027942248133771,0.0755928946018454,0.2727314019001434,1.84,2.955,4.5
Al Ahly - Al Masry,Egypt:Premier League 2022/2023,188BET,1.65,ComeOn,3.95,Betfair Exchange,6.13,17,1.57,3.72,5.44,2023-01-12 18:00:00,2023-01-12 12:33:51.830371,https://www.betexplorer.com/soccer/egypt/premier-league/al-ahly-al-masry/bXwKGvmR/,0.0556644357895119,0.1335543511304755,0.4344096738171036,1.58,3.65,5.5
Fiorentina - Sampdoria,Italy:Coppa Italia 2022/2023,10Bet,1.52,188BET,4.45,Betfair Exchange,7.08,18,1.49,4.22,6.53,2023-01-12 18:00:00,2023-01-12 12:33:56.172552,https://www.betexplorer.com/soccer/italy/coppa-italia/fiorentina-sampdoria/UocoRTk8/,0.0157699971609863,0.1096235388109593,0.3164596846774385,1.5,4.2,6.5
Leiknir - Fram,Iceland:Reykjavik Cup 2023,Betsafe,8.75,Pinnacle,7.58,Pinnacle,1.31,15,7.18,6.59,1.23,2023-01-12 18:30:00,2023-01-12 12:34:04.705212,https://www.betexplorer.com/soccer/iceland/reykjavik-cup/leiknir-reykjavik-fram/xp8lXJ0a/,1.2198196588020704,0.5207750634070978,0.0370713597577121,7.5,6.55,1.23
Valur - Fjolnir,Iceland:Reykjavik Cup 2023,10Bet,1.18,Betfair Exchange,8.6,Betsafe,14.5,14,1.14,7.35,11.42,2023-01-12 18:30:00,2023-01-12 12:34:08.821563,https://www.betexplorer.com/soccer/iceland/reykjavik-cup/valur-fjolnir/8A3pYaog/,0.0274815955730028,0.5888463296990141,2.1411394385322264,1.14,7.5,11.0
Heracles - G.A. Eagles,Netherlands:KNVB Beker 2022/2023,bet365,2.2,Unibet,3.6,Unibet,3.25,18,2.16,3.45,3.05,2023-01-12 18:45:00,2023-01-12 12:34:17.231184,https://www.betexplorer.com/soccer/netherlands/knvb-beker/heracles-g-a-eagles/tpVeOgL9/,0.0355213274791688,0.0970832807371733,0.1090676470544172,2.15,3.475,3.095
Belo Jardim - Retro,Brazil:Campeonato Pernambucano 2023,Betfair,8.5,Betsafe,4.33,William Hill,1.44,16,7.5,4.03,1.38,2023-01-12 19:00:00,2023-01-12 12:34:25.422054,https://www.betexplorer.com/soccer/brazil/campeonato-pernambucano/belo-jardim-retro/O8CqZeZc/,0.5141400587388615,0.2067486396569516,0.0388962294659348,7.5,4.02,1.38
Coritiba U20 - Vitoria da Conquista U20,Brazil:Copa Sao Paulo de juniores 2023,188BET,1.4,Pinnacle,4.62,Pinnacle,8.04,14,1.36,4.31,6.9,2023-01-12 19:00:00,2023-01-12 12:34:31.609213,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/coritiba-vitoria-da-conquista/vTfeaBQ2/,0.0333232585507413,0.1984624968032063,0.6646295340882901,1.36,4.315,7.0
Fluminense U20 - AC Guaratingueta U20,Brazil:Copa Sao Paulo de juniores 2023,10Bet,1.1,bwin,9.5,bwin,26.0,9,1.08,8.48,19.96,2023-01-12 19:00:00,2023-01-12 12:34:36.741497,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/fluminense-ac-guaratingueta/SvlAy8Ye/,0.0164147630029935,2.562754594398596,7.1444348971769625,1.08,8.5,19.0
Novorizontino U20 - Flamengo SP U20,Brazil:Copa Sao Paulo de juniores 2023,Pinnacle,2.34,Betway,3.4,Pinnacle,2.99,13,2.21,3.24,2.86,2023-01-12 19:00:00,2023-01-12 12:34:44.217799,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/novorizontino-flamengo-sp/QP6DzSm2/,0.0645993569865592,0.1341354080483884,0.09114654303753,2.2,3.25,2.88
Tanabi U20 - Chapecoense-SC U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair Exchange,2.69,Betfair,3.25,Pinnacle,2.67,14,2.53,3.17,2.47,2023-01-12 19:00:00,2023-01-12 12:34:49.703598,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/tanabi-chapecoense-sc/zNl6tcKN/,0.0829702713872018,0.0826883464423049,0.0960111028378065,2.53,3.2,2.48
King Faisal - Hearts of Oak,Ghana:Premier League 2022/2023,BetVictor,4.2,1xBet,3.2,Betway,1.85,7,4.05,3.19,1.81,2023-01-12 19:00:00,2023-01-12 12:34:54.162791,https://www.betexplorer.com/soccer/ghana/premier-league/king-faisal-hearts-of-oak/p8WXpyXo/,0.0866025403784438,0.0188982236504614,0.0213808993529939,4.0,3.2,1.8
Ipora - Morrinhos,Brazil:Campeonato Goiano 2023,Betsafe,2.0,Pinnacle,3.06,1xBet,4.2,16,1.93,2.97,3.97,2023-01-12 19:30:00,2023-01-12 12:35:02.171848,https://www.betexplorer.com/soccer/brazil/campeonato-goiano/ipora-morrinhos/bLT3hAK2/,0.0389015852290537,0.0838947753637456,0.4386570414344217,1.92,2.975,4.0
Sao Jose MA - Maranhao,Brazil:Campeonato Maranhense 2023,BetVictor,7.0,1xBet,4.2,Betsafe,1.8,10,5.59,3.93,1.47,2023-01-12 19:30:00,2023-01-12 12:35:06.390069,https://www.betexplorer.com/soccer/brazil/campeonato-maranhense/sao-jose-ribamar-ec-maranhao/fiVP7Ll9/,1.0280141958227946,0.1802745159441598,0.1315941980751164,5.675,3.875,1.465
Blauw Geel - Utrecht,Netherlands:KNVB Beker 2022/2023,Betsafe,21.0,Interwetten,9.5,Interwetten,1.15,17,17.19,8.57,1.11,2023-01-12 20:00:00,2023-01-12 12:35:10.892341,https://www.betexplorer.com/soccer/netherlands/knvb-beker/blauw-geel-utrecht/p6DPL0aB/,2.421412142677468,0.5470428523917858,0.0200183739129241,17.0,8.5,1.11
Groningen - Spakenburg,Netherlands:KNVB Beker 2022/2023,bet365,1.33,1xBet,5.55,BetVictor,10.5,18,1.29,5.22,8.75,2023-01-12 20:00:00,2023-01-12 12:35:15.909488,https://www.betexplorer.com/soccer/netherlands/knvb-beker/groningen-spakenburg/YTU12Cbj/,0.0219327552221326,0.2480960176764797,0.7996782441192503,1.295,5.25,8.875
Urk - Katwijk,Netherlands:KNVB Beker 2022/2023,bet365,23.0,bet365,10.0,10Bet,1.15,17,16.68,8.97,1.11,2023-01-12 20:00:00,2023-01-12 12:35:21.538257,https://www.betexplorer.com/soccer/netherlands/knvb-beker/urk-katwijk/WEm51WDd/,4.879258471867844,0.5913388348883056,0.0215229016193831,17.0,8.98,1.1
Betis - Barcelona,Spain:Super Cup 2023,Betfair Exchange,7.27,1xBet,4.84,1xBet,1.52,18,6.45,4.63,1.47,2023-01-12 20:00:00,2023-01-12 12:35:25.804419,https://www.betexplorer.com/soccer/spain/super-cup/betis-barcelona/YLr8vbJA/,0.2999912852764727,0.1294697582474516,0.0275408193782636,6.5,4.65,1.475
Madrid C. W - Athletic Bilbao W,Spain:Copa de la Reina Women 2022/2023,Betway,1.65,Pinnacle,4.05,Betfair Exchange,5.09,13,1.59,3.86,4.43,2023-01-12 20:00:00,2023-01-12 12:35:30.077800,https://www.betexplorer.com/soccer/spain/copa-de-la-reina-women/madrid-cff-athletic-bilbao/df4yjmCr/,0.0278503325948007,0.1172221209543047,0.3014728801001798,1.6,3.85,4.4
Royale Union SG - Gent,Belgium:Belgian Cup 2022/2023,Betsafe,2.15,188BET,3.55,Pinnacle,3.48,18,2.1,3.39,3.25,2023-01-12 20:45:00,2023-01-12 12:35:34.504465,https://www.betexplorer.com/soccer/belgium/belgian-cup/royale-union-sg-gent/O0zJU7GG/,0.0460782227780009,0.0975919208056484,0.1279820759509154,2.1,3.4,3.275
Vitoria Setubal - Casa Pia,Portugal:Taça de Portugal 2022/2023,Betfair Exchange,6.51,ComeOn,3.8,BetVictor,1.65,18,5.63,3.62,1.59,2023-01-12 20:45:00,2023-01-12 12:35:39.600619,https://www.betexplorer.com/soccer/portugal/taca-de-portugal/vitoria-setubal-casa-pia/OprDsLGf/,0.4310835261709124,0.1115268366543122,0.0403295250187166,5.75,3.6,1.6
Fulham - Chelsea,England:Premier League 2022/2023,188BET,3.9,Unibet,3.7,10Bet,2.1,18,3.77,3.47,2.04,2023-01-12 21:00:00,2023-01-12 12:35:43.975366,https://www.betexplorer.com/soccer/england/premier-league/fulham-chelsea/fRc3vCHs/,0.0988495919569997,0.1087901379613385,0.0335142151091008,3.8,3.45,2.05
AS Roma - Genoa,Italy:Coppa Italia 2022/2023,Betsafe,1.55,Unibet,4.3,William Hill,7.5,17,1.5,4.03,6.75,2023-01-12 21:00:00,2023-01-12 12:35:48.366153,https://www.betexplorer.com/soccer/italy/coppa-italia/as-roma-genoa/p6BlsR0l/,0.0282842712474619,0.1235385150707356,0.4684015371452147,1.5,4.0,7.0
Feyenoord - Zwolle,Netherlands:KNVB Beker 2022/2023,Interwetten,1.35,bet365,6.5,1xBet,9.8,18,1.3,5.48,8.42,2023-01-12 21:00:00,2023-01-12 12:35:52.933234,https://www.betexplorer.com/soccer/netherlands/knvb-beker/feyenoord-zwolle/YsAzHBDq/,0.0305130423201946,0.4006889491699615,0.8566067729119897,1.3,5.5,8.5
Athletico-PR U20 - Guarani U20,Brazil:Copa Sao Paulo de juniores 2023,Betsson,1.8,Unibet,3.8,Betfair Exchange,4.23,14,1.74,3.55,3.86,2023-01-12 21:15:00,2023-01-12 12:35:57.389345,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/athletico-pr-guarani/AyuHbvzh/,0.043978016486262,0.1360207644135568,0.2135222663839963,1.755,3.58,3.9
Palmeiras U20 - Sampaio Correa U20,Brazil:Copa Sao Paulo de juniores 2023,10Bet,1.09,Betfair,9.5,Betsafe,29.0,13,1.07,8.59,22.17,2023-01-12 21:15:00,2023-01-12 12:36:01.836581,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/palmeiras-sampaio-correa/YFTQ3RCt/,0.0123516841994969,2.1799673603766854,7.28879945093137,1.06,8.5,22.0
Cordino EC - Moto Club,Brazil:Campeonato Maranhense 2023,Interwetten,3.55,Betway,3.1,1xBet,2.55,9,2.74,2.99,2.37,2023-01-12 23:00:00,2023-01-12 12:36:13.582493,https://www.betexplorer.com/soccer/brazil/campeonato-maranhense/cordino-ec-moto-club/0UVL81Z2/,0.323697389547707,0.0812963154705729,0.1688409687465478,2.75,2.97,2.3
Ceilandia U20 - Floresta EC U20,Brazil:Copa Sao Paulo de juniores 2023,Pinnacle,3.17,Betway,3.2,Interwetten,2.5,11,3.04,3.03,2.2,2023-01-12 23:00:00,2023-01-12 12:36:18.103980,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/ceilandia-floresta-ec/WptDaKKo/,0.1885980667165779,0.0982148351632982,0.1107814401085645,3.0,3.04,2.2
Mirassol U20 - Real Ariquemes U20,Brazil:Copa Sao Paulo de juniores 2023,Betway,1.62,Pinnacle,3.95,Pinnacle,5.87,14,1.54,3.73,5.16,2023-01-12 23:00:00,2023-01-12 12:36:22.524033,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/mirassol-real-ariquemes/UqlAuHZT/,0.041911733519307,0.1065879402699433,0.4640931130521304,1.54,3.75,5.25
Bahia de Feira - Vitoria,Brazil:Campeonato Baiano 2023,Betsafe,4.2,Betsafe,3.2,10Bet,2.0,15,3.91,3.01,1.94,2023-01-12 23:15:00,2023-01-12 12:36:26.776755,https://www.betexplorer.com/soccer/brazil/campeonato-baiano/bahia-de-feira-vitoria/jVb19U54/,0.1728417938876061,0.0967470929795826,0.0390603928003071,3.9,3.0,1.95
Gremio Anapolis - Atletico GO,Brazil:Campeonato Goiano 2023,Unibet,7.8,Betsafe,3.75,Interwetten,1.53,16,6.99,3.51,1.47,2023-01-12 23:30:00,2023-01-12 12:36:30.998824,https://www.betexplorer.com/soccer/brazil/campeonato-goiano/gremio-anapolis-atletico-go/pxWFk84L/,0.5519903380796926,0.1277742149261736,0.0389657969677682,7.0,3.5,1.47
